mean_intensity,contrast,sharpness,noise_level,label
140.913753126649,46.3201248177664,581.7428686890852,2273.7772588344,clear
140.3075520834727,48.99403040944051,774.3271854772183,2442.36267824587,clear
102.10009776158368,48.900259261523644,323.0883968115244,2394.6586471174996,clear
124.74853769255105,43.03503552161715,628.675841561792,1985.765081316709,clear
140.60165859827907,53.31764255032485,3762.4362307928177,2990.8948806791072,clear
119.50090313265457,53.73136986361651,752.6675850928501,2887.452035595842,clear
101.08725214254196,53.673794910571,492.2294180073115,2974.034944509972,clear
144.60395267887515,61.94650119313291,3696.350996269607,3913.06112899235,clear
106.48509828045977,53.639295926194826,5741.412845853264,2929.1628761950956,clear
210.80340348650526,56.60735775654718,1348.371181018951,3252.0101553909867,clear
72.33414512236251,36.553542661191834,998.2843712246969,1403.4124205235682,clear
111.93739389799505,64.87063930996739,463.10767221960424,4284.564084935458,clear
74.98549088563317,39.00599737362979,1545.6862395524388,1594.0053700497617,clear
64.10057264748212,50.078951460771485,743.8111832308105,2513.059956492961,clear
132.70982319075392,47.15463291206046,3715.07959485177,2232.0617632701405,clear
143.86662442141352,48.28163847064195,537.9347074568233,2544.672562520497,clear
99.87612007849545,57.08959830214001,2742.857505675852,3228.7870264935027,clear
108.08760116709884,65.91136821682838,560.8184404392275,4300.519730168894,clear
89.56581658359654,49.21540456650627,813.6005495609618,2314.180209188352,clear
88.85859025259118,51.041669358002494,783.9674056955804,2577.1165077086393,clear
136.07457293656185,50.70597842645902,9756.950494202789,2650.535642888286,clear
102.2624225213882,48.842722027768424,557.0148537603817,2371.626599386277,clear
86.13722492593256,60.1632034572942,9144.929375889162,3493.5946749758155,clear
140.63200087907168,47.4884522127158,313.768340764105,2190.870643708289,clear
112.29427051342964,66.70466166283481,290.1101983264937,4483.948694526266,clear
87.68683692420211,49.844432464433744,479.7880968833607,2531.442938880627,clear
134.08995368999268,68.44159749442669,1216.810398853261,4648.142675620815,clear
88.71144410344012,48.42136440101242,1149.2470584282491,2347.1874852766396,clear
90.7816522473755,61.17760474322955,6749.3109856888,3669.9370364466304,clear
123.2680948760527,58.89268657917111,2414.6206749971875,3435.147771562618,clear
71.51882283768099,50.99151267896759,850.6879107693924,2579.3225131651775,clear
152.1549037509303,61.96410889361215,3031.085917815517,3967.4308213876197,clear
82.5438148828807,51.88577823745494,484.47890867198356,2578.7846913669396,clear
63.455301196747094,49.9580141804872,0.0,2587.0738352778226,clear
136.78575663432426,54.07176531477282,778.332123624202,2963.162312738342,clear
130.09860733317356,58.06419409501758,8116.245123795762,3479.8079280951447,clear
115.39063702763725,46.08930508490843,562.436664411686,2221.535052830563,clear
87.10814618070661,50.27022245786044,801.8418514039913,2575.940484588446,clear
73.86935344672332,34.72319584765861,1358.2052634012941,1340.91042431538,clear
121.19247649641765,58.64881064215909,2943.473456006383,3405.8688163447923,clear
116.81648758357481,48.92106385454231,314.1878349415133,2333.8877104089547,clear
83.091698272563,50.45633957939444,507.2149894709317,2543.4298178960457,clear
124.46909492080326,48.89744947173642,734.8147387875763,2366.3475901741913,clear
137.42176433947284,49.480638849911294,482.8814692874413,2493.407422457309,clear
85.33403559766079,48.85140793749127,319.128061633301,2401.7375469256053,clear
152.87590462079834,55.93223049190115,980.0998764602856,3025.143204171087,clear
143.74373888433405,46.92888338216506,713.8192022996607,2245.633772980278,clear
140.716091491173,51.845357805679555,3502.274938525825,2702.188533816693,clear
147.02925965682934,64.21579674167319,3831.5726457406827,3965.7354881436586,clear
152.85423805060182,64.58300055827087,1039.9338024483363,4304.354896844009,clear
142.44949035168142,54.40561636905022,3000.494588492119,2997.7440070617918,clear
81.98236979184364,50.67810318468962,991.3786660420171,2553.7301185992924,clear
104.94070817162857,52.974162091355666,2942.408669597406,2895.8447698606956,clear
127.33066636314706,60.549313871399875,2603.7401364026173,3714.868041964827,clear
144.55744785968997,62.24324457788074,3584.1565115989497,3873.407903688839,clear
86.28985319779387,51.19174709687423,819.6914676484677,2505.391542851022,clear
163.2790299227288,54.36895427289368,448.1451793126791,2901.3553785491345,clear
109.08833656160165,58.600055607936625,2747.5021879996534,3436.1729529392715,clear
115.155093193554,65.50894828628523,451.1383517047404,4261.519242736466,clear
91.9579826416733,56.62250434005915,2037.956118153918,3263.95641053374,clear
109.91298826533064,59.28460820212125,661.8383279734144,3584.636778279873,clear
99.79423430829233,57.09229527546527,2788.7520867581143,3384.660343783719,clear
136.56203538925578,62.421544720950614,3937.9697763000822,3924.592443106655,clear
97.21630275859498,54.301228688475334,2471.689550060126,2922.5189967331394,clear
85.15118636632667,56.10231229438237,2653.63082345955,3206.073542700963,clear
117.85643514733354,43.21464505834358,525.7577808792473,1818.3843363685405,clear
188.60267257747603,60.33250897980985,943.9170671792085,3710.832901953442,clear
197.13042247771213,55.546145246200886,851.5207688758367,3122.59387553007,clear
117.24648772076608,57.18270217252836,0.0,3280.5356996740584,blur
170.48287393493294,50.23149573713289,81.06762558082394,2483.7162377011077,blur
122.66854627520837,50.36358425662844,0.0,2480.8437636443095,blur
186.97286545353748,28.41242033504363,104.75521000515359,741.2292661208197,blur
84.3676677417279,42.64586632326248,313.6072776653535,1812.0585995484298,blur
53.410976647638314,32.40929323141342,0.0,1014.5434711964475,blur
209.74418654683225,48.5336716666036,0.0,2311.549687402207,blur
72.07277003616319,37.83032763609748,63.30128619247477,1427.094898875508,blur
71.78019787032765,44.356149500814446,198.0885681270963,2080.8816076874364,blur
159.4137160806652,38.829842403759415,29.05713024759329,1526.358851721199,blur
170.15661077879656,51.546939658821024,540.2280324061509,2702.680883314793,blur
128.29301528377516,50.20260959066074,0.0,2551.8014838441004,blur
134.89143745130488,50.326259828086435,258.3500419808144,2454.3837059936304,blur
121.40222205989208,59.6095790776213,3.2359673606340387,3527.313717734991,blur
141.2380946690305,44.110893466771785,356.1063209812933,2031.2556452788235,blur
81.34863247660584,35.9327545283782,0.0,1240.6396897704128,blur
74.48192673564698,43.30038385192879,467.6585231633875,1964.8713115343076,blur
118.78929493189696,56.760972347537326,0.0,3309.739027573162,blur
82.66857421538629,43.0482020321939,0.0,1896.0932284330147,blur
129.66616090755372,49.770605355281106,0.0,2549.521379440706,blur
75.92056732657775,36.93786734705402,0.0,1348.4864681743186,blur
96.97793991112525,36.435766632097746,20.527035488375823,1266.4144481649016,blur
137.64764827089004,45.202058385839095,0.0,2102.8892293509207,blur
156.42019562428916,71.44924420215483,177.95871306965,5118.306003487877,blur
75.19304533530601,44.59039862521283,336.4779151732872,2008.264146610616,blur
116.22336841814574,33.08871663969965,0.0,1019.9540793663624,blur
74.23059311915712,45.34333960452648,467.84607518822304,2025.2485371777173,blur
116.45598271554954,60.54503568759545,0.0,3682.1315338323375,blur
114.72112339314035,37.353636504581516,367.36578737522535,1395.025597501549,blur
131.56449506104678,63.736082348573106,0.0,4006.2873237990743,blur
79.23909519850983,33.002274928389895,648.6305078886119,1186.538650564547,blur
115.77394905612057,61.07996195332932,279.69388569518867,3732.808194272668,blur
147.46870655606804,30.738599479705424,429.7473208493169,941.3368286393844,blur
74.33598403092711,28.119341596496547,0.0,866.2401634203809,blur
198.41637772964617,27.527500503780207,222.25612338550022,696.6671015971855,blur
74.76381487290759,33.78189454397716,7.491792818843687,1223.3142829433107,blur
69.42110808314014,44.72326040550438,79.69029492253765,2000.648076718888,blur
128.15809293349457,59.269360376696135,115.19418793132091,3433.254355431748,blur
181.15747693146957,28.368403644792615,0.0,821.0223229179752,blur
117.23007751298498,49.489442912273475,320.3834273370516,2436.899312623952,blur
166.7628675952432,50.341434585816,0.0,2534.0895684659667,blur
166.37843716485241,49.84551864695157,0.0,2460.957249704467,blur
62.27214836885426,32.244267069318845,320.1904129828368,1118.305813918686,blur
72.64176722130237,44.55388615908725,71.73421898641385,2004.3986598563426,blur
150.8637554325977,39.68528520032087,91.73920193814112,1657.2664899011681,blur
156.1320865443085,69.3988871652103,357.28055689869296,4984.974251832339,blur
49.931920222341766,31.973447952006612,113.07898577120677,1107.7321628898796,blur
113.32254797888854,34.33407322386927,0.0,1158.9144325572956,blur
78.96948356666431,43.75815531243816,321.59375982252027,1845.010799122685,blur
114.98292033714488,33.74371022763305,517.7465425506392,1146.7118993275965,blur
71.1093700720307,44.71417500774039,714.0087144293232,1920.2689705834791,blur
120.42901333040939,50.21301092728968,0.0,2527.7251270850084,blur
70.07477944197281,43.79458435973227,759.5444153447078,1975.7525660700264,blur
111.75253236066857,48.97999924925364,0.0,2478.2765324661677,blur
164.3901235904785,38.730581353021826,0.0,1474.983495752493,blur
188.71110581137782,50.80359131430114,13.315877757574954,2565.410504276693,blur
113.24370173686081,32.691282292508916,0.0,1131.785257557836,blur
50.949599848089434,32.46864933226768,169.57421921961787,1001.371397139318,blur
130.80528824343926,31.45233555596543,0.0,902.451266151024,blur
128.45156056183234,50.36957006231257,48.01322642286751,2527.6331471028743,blur
199.51762770079355,27.619032614813126,0.0,685.6654415190741,blur
119.34362058631318,43.235361995825144,41.760002149589155,1907.255142941278,blur
96.10782686060084,37.70939954184649,0.0,1371.5912998097342,blur
130.34627723626886,52.09251126113515,0.0,2562.292184873656,blur
85.96755188195095,41.205480151550695,436.17454863704637,1679.2505641466141,blur
71.20175515266648,44.437939320143016,0.0,1928.3810932675156,blur
82.42740469026579,40.692460298916586,138.03106035940772,1730.1977871555462,blur
152.65202104954204,56.774878225944185,0.0,3250.998222812135,blur
6.333676784549151,13.276000929563832,0.0,215.75578889983427,dark
63.61085730945845,58.481467735091535,189.42771941361477,3581.404780882173,dark
7.388605144157898,15.990385704701193,624.7652007632837,284.49307185277087,dark
17.93065837498523,24.44411515829163,0.0,610.7822127781226,dark
0.0,0.3101962632461027,0.0,19.15018022402511,dark
0.0,0.11161774088656135,0.37333961349284245,0.0,dark
85.61248497072445,70.52588513063213,0.0,5121.829497596293,dark
20.91107828521155,32.457043169140334,0.0,1097.9152662617819,dark
10.400066047230588,21.212057814385904,0.0,464.5347396190977,dark
27.157225523755233,29.52064130803342,226.25415632899944,824.5849764292428,dark
0.719881213803128,0.0,262.6825084967965,0.0,dark
14.177906292597335,20.10778382369925,148.0415187719121,336.32129438301934,dark
25.006168728392474,29.48580739474083,443.27710940685967,804.7363084904484,dark
14.146443396705509,18.64775151037078,56.45659115135995,388.442279265207,dark
1.4825783876297656,0.34087653498796155,0.0,31.44796130610209,dark
19.390331116587625,23.75162879691499,0.0,556.1244898797909,dark
0.2962596279567158,0.49259287482952635,0.0,16.488144883195055,dark
42.32798348066214,46.46075364984249,0.0,2138.208305932925,dark
41.29554265483543,46.51983289135002,0.0,2140.1019508680324,dark
17.896023130998795,30.976160141197543,0.0,977.4085151534306,dark
29.116530995298287,35.73769835415064,399.9519420363367,1330.794914834257,dark
19.449230399031197,32.18310906027262,0.0,1036.7508152742348,dark
25.170981051138323,24.237721501675274,0.0,592.2437450888382,dark
17.596160387320356,24.407186388143113,204.48188466112353,516.6614129987485,dark
1.7577787320867646,1.8934786128993568,103.99802835083169,81.83028570218272,dark
3.7524036991227185,0.4640218369579024,0.0,0.0,dark
76.23512748642625,62.498527639906364,0.0,4033.196485210528,dark
43.15813976807508,46.93697836839203,206.93138741390845,2072.8955746042957,dark
2.2110477799556265,0.48618177118570116,298.9867789212653,51.21920138380975,dark
8.947992843192823,12.357324203481047,0.0,188.0320462762585,dark
65.25888766757143,55.396828806497034,0.0,3067.5724542226617,dark
15.337505342229937,31.993826263979418,54.96637299035302,1016.9492510360374,dark
21.260326495651277,31.828119571156392,0.0,975.2990553880076,dark
63.9647350332647,54.075200931891565,0.0,3035.6455517019594,dark
21.289911403431326,31.80571642856002,123.54732432772671,1011.9254683183433,dark
62.82121362963991,54.00914165167327,235.4141709431324,2965.1133183330785,dark
8.042632721908813,12.941903067630278,0.0,238.2861646053459,dark
12.691634478118813,18.058250899541136,0.0,381.92308979556867,dark
20.51193257145435,32.34478070701489,151.81231774606036,1121.8498474175317,dark
45.41621450990022,43.399466638539984,485.2566461170443,1937.2661939079812,dark
8.35692910937757,13.288689770358001,144.42679600856255,240.57061124004457,dark
40.11077580215561,40.154200709514775,530.1406431744496,1649.3389882756471,dark
56.12227897308147,51.54333820065056,0.0,2677.601426587754,dark
19.14623182035323,29.720796117897244,199.06227484057942,896.5247003159534,dark
27.614326896721327,27.515751774527025,248.8432641115353,779.3821498742498,dark
58.97466814941164,51.96655146632854,118.15964767334141,2708.3506702896384,dark
6.7691842442250625,12.09412561796665,256.20856694326073,219.68341571927732,dark
0.9569520025093791,0.6309288532349335,0.0,0.0,dark
28.890341130316358,35.38222506887331,0.0,1239.2174894135771,dark
15.191556820524236,19.864379959609266,0.0,334.94430879589396,dark
0.0,0.0,94.09639071346692,29.89869267660398,dark
14.755284623445466,31.238596971845364,371.65470060407637,957.5135225795697,dark
38.128176839181826,39.509791104923806,0.0,1537.7831041826353,dark
50.927186907982886,50.22279660508926,280.95571464194256,2591.498081508916,dark
43.41057098571563,45.65535780360228,654.0386053729259,2089.3838859677917,dark
18.38401511430635,30.759906635794177,31.59891924692328,986.3154132120874,dark
45.09857738911643,45.789797393434526,0.0,2093.8068536631,dark
16.906265734420828,25.548991462705988,0.0,678.9079335508942,dark
28.272860161612734,34.1823152979816,378.20910990902183,1245.2895830156938,dark
18.18902748329496,32.0804622799388,0.0,1020.6951560320781,dark
10.039407462333502,11.763704397850564,160.01758275851145,175.67363170171703,dark
69.33411899193477,61.172187665135624,30.746631998630427,3904.2457992589275,dark
56.90876869459195,49.633346240532276,0.0,2488.950967017474,dark
19.163595108896434,30.489778199159936,0.0,978.23004442165,dark
40.35251675859515,40.574986745764825,0.0,1659.7941605534616,dark
42.34725101932313,45.13936229682131,0.0,2113.9126225007935,dark
20.00520723537386,24.63826554909035,0.0,619.0108596143613,dark
1.055812101032828,0.0,206.35930447611557,19.167537435128068,dark
90.34871483860485,56.09760757518465,23582.6453674835,3272.0729476350753,noisy
112.71378174202763,72.35227305840517,22623.139849146046,5288.682180208587,noisy
81.87516477660817,52.92665378068306,23837.791499141305,2940.0872193876635,noisy
83.49934150327556,59.75844364117715,23513.51158239269,3476.2690726243513,noisy
96.5755495671082,60.12778777631437,25010.005268749996,3701.3097453470727,noisy
140.37393212491926,69.50896336607778,23520.965528502587,4727.481780736896,noisy
66.48251903095672,56.766508285161954,24047.725736557048,3240.975821562165,noisy
88.55725410831833,56.76614379325174,23489.99111810054,3327.1018997488377,noisy
134.91739876346134,74.47495144862093,23779.890000521835,5559.086609594409,noisy
172.84891189506274,60.64956536955315,27017.831067467825,3759.7839650858127,noisy
152.89042241279537,79.06673021357751,23864.901226084705,6260.384251025645,noisy
86.54356335077989,57.056040088271345,23829.33012153211,3140.0299511014528,noisy
77.29747194467807,52.17750744334309,22708.32787244552,2695.1897445787463,noisy
88.51855212284704,55.68661659312699,23384.836424362995,3120.1143852587456,noisy
165.9412854506318,64.23562861396721,23263.857919236256,4131.67092033595,noisy
159.5088915358138,63.657879474143456,22515.402611446054,4052.6759751598324,noisy
114.86966306071103,72.23325538036057,22661.953975125864,5236.661992045243,noisy
138.52070511241277,67.25260811758427,28259.924798430176,4658.583660239828,noisy
74.35294011033179,59.159489284566114,24682.16513674711,3487.8301104165066,noisy
118.90654855818936,69.485743345014,22311.813018324912,4697.702359369812,noisy
129.38050326290613,55.34982606488969,25455.238113429456,2954.171590634801,noisy
86.17242986936179,56.63604681744571,23912.976127235284,3267.680543554339,noisy
81.11778058870617,59.65483180420891,24968.50153866235,3682.192773164505,noisy
96.95356244754579,59.66063272684759,25172.902771368044,3674.02458139276,noisy
104.72856102916897,63.50311620745072,26354.578012288734,4209.845045565248,noisy
199.26475476055697,63.05873766868592,25112.11863391512,3949.201290937429,noisy
148.78715996596804,78.58722950689666,23829.62068691882,6200.840166892636,noisy
125.95678572693582,54.354777095573276,24982.400348990624,2977.4040265809704,noisy
84.00988950051116,54.15647572624615,23070.0261221248,2974.473408847313,noisy
78.39960546160489,60.86106313736457,24619.76769926309,3593.7535306843647,noisy
139.47136122077862,74.32648476116968,23120.692978683637,5624.652302695334,noisy
85.86597129776518,56.92396625818383,23409.400198212843,3329.514349595444,noisy
141.79612910648146,62.109411836340094,23340.90661477073,3895.6692094206637,noisy
116.19113433440576,47.825775653221484,24755.806530427653,2301.4558248955964,noisy
151.21334459512832,63.236748406724686,23281.54662129494,4151.269911391239,noisy
94.94123944864576,58.836725688120985,23867.346105698878,3474.727809667877,noisy
64.09921435624597,56.19774886093298,24113.199930224433,3128.9013056224644,noisy
85.81041450926918,57.96989409400223,23856.153821801927,3286.833105835788,noisy
103.90863178993531,61.62186096045161,25295.405799298424,3864.0583116587363,noisy
184.91589875622225,62.784721856409426,25145.35609814422,3937.1242631652117,noisy
180.45877911062198,65.93895830234435,27360.676812237536,4339.815890943289,noisy
87.62124313356473,56.971131178940595,23375.646196031666,3333.551920701141,noisy
188.67825601067824,48.33528593803735,24480.412144087615,2394.2203002415376,noisy
76.21136889159283,59.855482635778294,23761.830276166063,3651.7179779024978,noisy
154.01496837662938,65.46516581712616,23181.35306900892,4168.235389354693,noisy
109.41772220629937,68.35028193435586,23062.108112279715,4752.984691126652,noisy
169.29681398924424,61.142710828455364,26946.60428601799,3750.5918583367175,noisy
191.93557750055834,49.141654954035246,24535.96349716362,2366.1902761461233,noisy
143.8770857447287,61.89357584107505,22717.66740421325,3944.5001800368786,noisy
181.8963618322467,49.71001947303564,25168.249892111056,2465.7162933935015,noisy
81.75212244992831,53.34677420268653,23297.081627671654,2804.3385055265157,noisy
105.40542515176465,59.19011933020847,23290.785758159516,3591.0849945056107,noisy
67.98689629013288,53.52819271636226,24311.292253295487,2879.9086718922954,noisy
116.37127451108607,69.06491896879197,22386.970774304402,4907.603348026761,noisy
170.72445571232592,61.703475472187336,26700.382157096632,3701.1872216290035,noisy
146.76548446706104,56.640090698672594,25462.470383790667,3215.3519226240214,noisy
134.58496865064535,72.62772332813088,23192.508364107318,5397.726986958621,noisy
154.2113159022387,66.0052322304114,23144.75565113699,4216.552956107273,noisy
118.99204487378655,69.75145617700399,22090.270744768564,4806.656834049245,noisy
176.1253335872574,67.32746710210623,27997.915281449143,4467.905100368181,noisy
114.06255616292206,72.93624842492775,22333.454848878257,5327.96742842521,noisy
109.44786122029696,46.923048309069976,23555.19284889285,2315.0990159600447,noisy
84.24663171102306,58.19774710588273,23551.476462094815,3450.323936891779,noisy
79.98897516238625,54.11621854331207,22617.077026525352,2950.3349307131543,noisy
156.05799247288098,80.70696828195206,24426.31821578468,6586.309221529732,noisy
83.29069795527549,56.50150633560125,24164.10265626188,3223.0004983508875,noisy
102.90898080088368,55.6121018970504,24366.860806728313,3059.530067090496,noisy
128.45449392901662,60.43027091187197,22751.506232290823,3764.702605715338,noisy
